Task ID,Occupation,Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency,Gender,Race,Income,Age,Education,Experience,AI Tedious Work Attitude,AI Job Importance Attitude,AI Daily Interest Attitude,AI Suffering Attitude,Zip Code,Political Affiliation,LLM Familiarity,LLM Use in Work,LLM Usage by Type - Information Access,LLM Usage by Type - Edit,LLM Usage by Type - Idea Generation,LLM Usage by Type - Communication,LLM Usage by Type - Analysis,LLM Usage by Type - Decision,LLM Usage by Type - Coding,LLM Usage by Type - System Design,LLM Usage by Type - Data Processing,Recruitment Source
1285,Computer User Support Specialists,Oversee the daily performance of computer systems.,dd5d1693-8a51-4105-9b08-2875d2a17f6d,2025/2/26,Novice,2,3,2,4,4,False,False,False,False,False,False,1,2,3,3,3,False,False,True,False,True,False,True,FALSE,,Female,Asian American and Pacific Islander,30-60K,25,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,,Independent,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Weekly,Daily,Weekly,Daily,Never,Weekly,Daily,Prolific
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",dd5d1693-8a51-4105-9b08-2875d2a17f6d,2025/2/26,Novice,4,1,1,3,3,False,False,False,False,False,True,1,3,2,2,2,False,False,False,False,False,False,False,,FALSE,Female,Asian American and Pacific Islander,30-60K,25,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,,Independent,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Weekly,Daily,Weekly,Daily,Never,Weekly,Daily,Prolific
1283,Computer User Support Specialists,Enter commands and observe system functioning to verify correct operations and detect errors.,dd5d1693-8a51-4105-9b08-2875d2a17f6d,2025/2/26,Expert,2,4,4,5,4,False,False,False,False,False,False,3,3,4,4,3,False,False,True,True,True,False,False,FALSE,,Female,Asian American and Pacific Islander,30-60K,25,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,,Independent,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Weekly,Daily,Weekly,Daily,Never,Weekly,Daily,Prolific
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",dd5d1693-8a51-4105-9b08-2875d2a17f6d,2025/2/26,Novice,2,1,2,3,2,False,False,False,False,False,False,3,2,2,3,2,False,False,False,False,False,False,False,FALSE,FALSE,Female,Asian American and Pacific Islander,30-60K,25,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat agree,,Independent,I use them regularly.,"Yes, I use them every week in my work.",Daily,Daily,Weekly,Daily,Weekly,Daily,Never,Weekly,Daily,Prolific
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",5beed6d3-586a-454e-8302-ebf5471e23bd,2025/2/20,Average,3,1,2,1,2,True,True,False,True,False,False,1,4,4,4,3,False,False,False,False,False,False,False,,FALSE,Male,White,0-30K,44,Master’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Weekly,Daily,Weekly,Monthly,Monthly,Daily,Prolific
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",5beed6d3-586a-454e-8302-ebf5471e23bd,2025/2/20,Average,3,1,2,2,2,True,True,False,False,False,False,1,2,3,4,2,False,False,False,False,False,False,False,,FALSE,Male,White,0-30K,44,Master’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,,Republican,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Daily,Weekly,Daily,Weekly,Monthly,Monthly,Daily,Prolific
1282,Computer User Support Specialists,Answer user inquiries regarding computer software or hardware operation to resolve problems.,6d3e3310-ef4c-4e4f-97cb-74b545f8552d,2025/2/24,Expert,3,4,5,2,3,True,False,False,True,True,False,1,2,2,4,3,False,True,True,True,True,True,False,,,Male,White,0-30K,42,"Some College, No Degree",More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,53215,Democrat,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Weekly,Daily,Daily,Never,Monthly,Monthly,Never,Never,Monthly,Prolific
1285,Computer User Support Specialists,Oversee the daily performance of computer systems.,6d3e3310-ef4c-4e4f-97cb-74b545f8552d,2025/2/24,Expert,4,2,3,1,3,True,True,True,False,False,True,2,2,3,5,2,False,False,False,False,False,False,False,,FALSE,Male,White,0-30K,42,"Some College, No Degree",More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,53215,Democrat,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Weekly,Daily,Daily,Never,Monthly,Monthly,Never,Never,Monthly,Prolific
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",6d3e3310-ef4c-4e4f-97cb-74b545f8552d,2025/2/24,Expert,3,4,5,2,3,False,True,True,True,True,False,1,3,2,5,3,False,True,True,True,True,True,False,,,Male,White,0-30K,42,"Some College, No Degree",More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,53215,Democrat,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Weekly,Daily,Daily,Never,Monthly,Monthly,Never,Never,Monthly,Prolific
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",6d3e3310-ef4c-4e4f-97cb-74b545f8552d,2025/2/24,Average,5,1,2,1,1,True,True,False,True,True,True,2,4,1,5,2,False,False,False,False,False,False,False,,FALSE,Male,White,0-30K,42,"Some College, No Degree",More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,53215,Democrat,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Weekly,Daily,Daily,Never,Monthly,Monthly,Never,Never,Monthly,Prolific
1287,Computer User Support Specialists,"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.",6d3e3310-ef4c-4e4f-97cb-74b545f8552d,2025/2/24,Expert,4,4,5,1,2,True,True,False,True,False,True,1,2,1,4,4,False,False,True,True,True,True,False,,,Male,White,0-30K,42,"Some College, No Degree",More than 10 years,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,53215,Democrat,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Weekly,Daily,Daily,Never,Monthly,Monthly,Never,Never,Monthly,Prolific
1285,Computer User Support Specialists,Oversee the daily performance of computer systems.,a0736564-37d1-4f2e-82e8-a31edd4fd58b,2025/3/9,Average,3,2,5,2,3,True,False,True,False,False,True,1,3,3,5,3,False,True,False,True,False,True,False,,,Female,Black,60-86K,18,Bachelor’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Never,Daily,Daily,Daily,Never,Never,Daily,Prolific
1282,Computer User Support Specialists,Answer user inquiries regarding computer software or hardware operation to resolve problems.,72587606-2c05-4592-9b98-71017b8b789b,2025/2/25,Average,5,1,1,2,1,True,True,False,False,False,True,3,2,1,4,1,False,False,False,False,False,False,False,,FALSE,Female,White,30-60K,39,"Some College, No Degree",6-10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,,Republican,I have some experience using them.,"No, I have not used them for any work-related activities.",,,,,,,,,,Prolific
1283,Computer User Support Specialists,Enter commands and observe system functioning to verify correct operations and detect errors.,72587606-2c05-4592-9b98-71017b8b789b,2025/2/25,Average,4,2,4,5,1,False,True,False,True,False,False,1,4,2,1,2,False,False,False,False,False,False,False,,FALSE,Female,White,30-60K,39,"Some College, No Degree",6-10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,,Republican,I have some experience using them.,"No, I have not used them for any work-related activities.",,,,,,,,,,Prolific
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",72587606-2c05-4592-9b98-71017b8b789b,2025/2/25,Average,5,1,1,1,2,True,True,False,False,False,True,4,3,2,3,1,False,False,False,False,False,False,False,,FALSE,Female,White,30-60K,39,"Some College, No Degree",6-10 years,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,,Republican,I have some experience using them.,"No, I have not used them for any work-related activities.",,,,,,,,,,Prolific
1290,Computer User Support Specialists,"Develop training materials and procedures, or train users in the proper use of hardware or software.",2db0acfb-8055-4d9b-afe2-5ad24a989cd4,2025/2/25,Average,2,1,3,2,3,False,False,False,False,False,False,1,1,1,3,5,False,False,True,False,True,False,False,FALSE,,Male,Hispanic,0-30K,27,High School,3-5 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,85043,Democrat,I have some experience using them.,"Yes, I use them every day in my work.",Never,Never,Never,Daily,Never,Never,Never,Never,Daily,Prolific
1292,Computer User Support Specialists,"Prepare evaluations of software or hardware, and recommend improvements or upgrades.",2db0acfb-8055-4d9b-afe2-5ad24a989cd4,2025/2/25,Average,1,3,4,2,3,False,False,False,False,False,False,1,1,1,4,5,False,True,True,False,True,False,False,FALSE,,Male,Hispanic,0-30K,27,High School,3-5 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,85043,Democrat,I have some experience using them.,"Yes, I use them every day in my work.",Never,Never,Never,Daily,Never,Never,Never,Never,Daily,Prolific
1282,Computer User Support Specialists,Answer user inquiries regarding computer software or hardware operation to resolve problems.,a0736564-37d1-4f2e-82e8-a31edd4fd58b,2025/3/9,Average,3,4,5,1,4,True,True,True,False,False,True,1,5,4,5,4,False,False,True,True,True,True,True,,,Female,Black,60-86K,18,Bachelor’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Never,Daily,Daily,Daily,Never,Never,Daily,Prolific
1288,Computer User Support Specialists,"Read technical manuals, confer with users, or conduct computer diagnostics to investigate and resolve problems or to provide technical assistance and support.",a0736564-37d1-4f2e-82e8-a31edd4fd58b,2025/3/9,Expert,3,4,5,1,4,True,True,True,False,False,True,1,3,3,5,3,False,False,False,True,False,True,False,,,Female,Black,60-86K,18,Bachelor’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Never,Daily,Daily,Daily,Never,Never,Daily,Prolific
1287,Computer User Support Specialists,"Maintain records of daily data communication transactions, problems and remedial actions taken, or installation activities.",a0736564-37d1-4f2e-82e8-a31edd4fd58b,2025/3/9,Expert,4,3,4,1,3,True,True,False,False,False,True,1,1,3,5,4,False,False,False,True,False,True,False,,,Female,Black,60-86K,18,Bachelor’s Degree,6-10 years,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Weekly,Monthly,Never,Daily,Daily,Daily,Never,Never,Daily,Prolific
16157,Information Technology Project Managers,Monitor or track project milestones and deliverables.,779c682a-290e-4ce7-8ea9-bfa1755b3d00,2025/3/9,Novice,3,1,4,3,1,False,True,True,False,False,False,2,4,4,1,1,False,False,False,False,False,False,False,,FALSE,Male,White,86K-165K,42,Bachelor’s Degree,More than 10 years,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,48168,No political affliation,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Daily,Daily,Monthly,Monthly,Weekly,Never,Weekly,Monthly,Monthly,Prolific
16168,Information Technology Project Managers,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",779c682a-290e-4ce7-8ea9-bfa1755b3d00,2025/3/9,Novice,4,4,3,2,1,False,False,True,True,True,False,4,1,4,3,3,True,False,False,False,False,False,False,,,Male,White,86K-165K,42,Bachelor’s Degree,More than 10 years,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,48168,No political affliation,I use them regularly.,"Yes, I have used them occasionally for specific tasks.",Daily,Daily,Monthly,Monthly,Weekly,Never,Weekly,Monthly,Monthly,Prolific
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,691bf408-c15b-4768-89f3-628ca1782fc5,2025/3/10,Expert,3,2,2,2,1,False,True,True,False,False,False,1,2,1,2,3,False,False,True,True,False,False,False,,,Male,White,86K-165K,36,Master’s Degree,6-10 years,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Independent,I have some experience using them.,"Yes, I have used them occasionally for specific tasks.",Weekly,Weekly,Weekly,Monthly,Weekly,Never,Never,Never,Monthly,Prolific
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",6ebf45b1-53b0-42f7-8312-affa91eda6af,2025/3/11,Expert,3,2,4,2,1,False,False,False,True,True,False,1,4,5,5,3,False,True,True,True,True,False,False,,,Male,White,86K-165K,26,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,92679,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Monthly,Never,Weekly,Monthly,Daily,Monthly,Never,Prolific
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,6ebf45b1-53b0-42f7-8312-affa91eda6af,2025/3/11,Expert,2,1,4,1,2,False,False,False,False,False,False,1,2,2,2,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,86K-165K,26,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,92679,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Monthly,Never,Weekly,Monthly,Daily,Monthly,Never,Prolific
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",6ebf45b1-53b0-42f7-8312-affa91eda6af,2025/3/11,Expert,2,3,5,2,3,False,False,False,False,False,False,1,3,4,5,3,False,True,False,False,True,True,False,FALSE,,Male,White,86K-165K,26,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,92679,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Monthly,Never,Weekly,Monthly,Daily,Monthly,Never,Prolific
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",6ebf45b1-53b0-42f7-8312-affa91eda6af,2025/3/11,Expert,2,3,5,1,4,False,False,False,False,False,False,1,3,2,3,2,False,False,False,False,False,False,False,FALSE,FALSE,Male,White,86K-165K,26,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,92679,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Monthly,Never,Weekly,Monthly,Daily,Monthly,Never,Prolific
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",6ebf45b1-53b0-42f7-8312-affa91eda6af,2025/3/11,Average,3,2,4,1,2,True,False,False,False,True,False,1,2,3,3,2,False,False,False,False,False,False,False,,FALSE,Male,White,86K-165K,26,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,92679,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Monthly,Never,Weekly,Monthly,Daily,Monthly,Never,Prolific
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",6ebf45b1-53b0-42f7-8312-affa91eda6af,2025/3/11,Expert,3,1,4,1,2,True,False,False,False,False,False,1,1,1,3,2,False,False,False,False,False,False,False,,FALSE,Male,White,86K-165K,26,Bachelor’s Degree,3-5 years,Strongly agree,Somewhat disagree,Strongly agree,Somewhat disagree,92679,Democrat,I use them regularly.,"Yes, I use them every day in my work.",Daily,Daily,Monthly,Never,Weekly,Monthly,Daily,Monthly,Never,Prolific
